dep_hash,dep_address,dep_amount,dep_time,triplets_count,linked_withdraws_count,truncated
0xce0bff76127b3df3e06730ad5756c76a5273e882d1ff53183530f553e741780f,0xcd7c8ea0aa06dd6e7f06b5daaeb35029f12dc2a7,0.98306,2026-01-19 16:50:23.000000 UTC,200,107,1
0xf111d5f3795f7066518a3c765cab8e789f20f5ebbaa40e0553120557f84d5846,0xc594e964fb4b9414da66c5f2063bc9f07d57e955,0.024,2026-01-19 16:42:47.000000 UTC,200,111,1
0xe943facb8a4457c78e92d1bb3af0624de265df884c16b5c7d353d9c642d35427,0xc594e964fb4b9414da66c5f2063bc9f07d57e955,2.10768,2026-01-19 16:38:11.000000 UTC,200,144,1
0xc457a274b375391c93c899c397858c4a5e3fe4d7bc6136cda3cf76debfd65dc7,0xc240272c76e69a0d9ada5a0ef95adacc077dc6a4,0.687,2026-01-19 13:49:47.000000 UTC,200,155,1
0x71cc0e044a276ec89ecd29646e764c04206e923fcdc1155f924c20a220d59bf2,0xeef1df20b597de3f9127664f4b24732248128413,0.48925,2026-01-19 10:26:11.000000 UTC,198,156,0
0x673b83ce507ac2189ceb65bd50e0ab85e9aa8b65adb298a07a3e2bd80f2103c6,0x16a6f0827ad3b4ccb35c13f65a5e149571b9699a,0.011,2026-01-19 09:52:59.000000 UTC,200,70,1
0xe789c08b115703abb081d017f95d22f3b6f9ea6f9b6c96fa93559755ed19b66b,0x2df20a817a833082b7cf92fc3f20c75abfb5130e,0.01001,2026-01-19 05:07:59.000000 UTC,200,45,1
0x5bdcd7ae1a9f328cc3447b05d44b8a858748e6add2cbbc4c66bca52743681063,0x797e2cd952df539ccfea5554911afeb2a77fb760,0.105,2026-01-19 00:39:23.000000 UTC,200,124,1
0x75c7d0075bd2314e2541c8e1f05c92d34976884653253de65c118604dffc1b29,0xc240272c76e69a0d9ada5a0ef95adacc077dc6a4,0.28,2026-01-18 23:31:35.000000 UTC,200,106,1
0xb952cb08be4ab125a67f50a5283bd5627858cfdb352220fd48d79bbb5770c469,0xc240272c76e69a0d9ada5a0ef95adacc077dc6a4,0.12,2026-01-18 22:52:47.000000 UTC,200,204,1
0xc6a92034f5d0449f283aae2eb51b8bb7ffd93725606380750c1a835474b7ebec,0xbbdb3df52c5742bf5dc5afb2e0b11c0dcc38cefa,2.977,2026-01-17 17:30:47.000000 UTC,200,205,1
0x2f5eec8d56c5ce00d9fcac00a6213a4e48696e851d3750f94c818d5392fc1a6e,0xbbdb3df52c5742bf5dc5afb2e0b11c0dcc38cefa,5.123,2026-01-17 17:25:35.000000 UTC,200,64,1
0x4f5391eade13e3c8f4e333d1d152b1cb0e5b03c16b6c9d793e3021b24e270a19,0xbbdb3df52c5742bf5dc5afb2e0b11c0dcc38cefa,4.786,2026-01-17 17:23:47.000000 UTC,200,77,1
0xf8c0d0e668860efa22045ae41d7732323a7bdcb4ad67316dd0b8f92fd51d6183,0xbbdb3df52c5742bf5dc5afb2e0b11c0dcc38cefa,7.45,2026-01-17 17:22:35.000000 UTC,200,94,1
0x35bad66faa8e3c5fc256857b084ed574b13f72dbe29690940fd774d633160eb6,0x2ac9c973189f42a3f1bb854f031a7fca9d9cb69d,0.42382,2026-01-17 10:57:47.000000 UTC,200,125,1
0x0b834ac81f70005e780f474650ac5a11881e6ed482b33ab905a7b5f7445ea4da,0x163e284dd220d8624322553e7ec872e896de4f18,0.055,2026-01-17 00:49:47.000000 UTC,200,100,1
0xb11e5cc8870c3a8afdaf48024e06fbbe2bd3b69138307c8548f51ba51261b255,0xc240272c76e69a0d9ada5a0ef95adacc077dc6a4,0.49,2026-01-16 20:32:23.000000 UTC,200,139,1
0xe9518634826b7550a8b7bf4fe258327f835f5ac427565cca8cc2d3cecb1925f7,0x5b32ea1bcee29fde609d777dd04b61b4da8a0ed1,0.0101,2026-01-16 07:42:23.000000 UTC,200,66,1
0xdf5b50262575c9a23ae229f96b5c1d267fbe24a1defab4b0980ec60b55e6dc13,0x9886fd1897ebdcbf8c39c4f9fc8e3167fc5c7e85,3.27535,2026-01-15 12:01:11.000000 UTC,200,119,1
0xccf97e456b8d9425169115548655b3720a3461a76b48f973ea7d8d35b2e1ac1e,0xee355e1ea27ff2ce850756e0fbcbb441bbfe229f,0.73339,2026-01-14 20:34:47.000000 UTC,200,213,1
0x3ea886d83a682f5a23e1309ea1297f08a5fe14164b85ff48b193a55be82b7c49,0x835682d3fb952c0e56811a9e9b7ee0d6926c58ed,0.00995,2026-01-14 14:51:59.000000 UTC,85,96,0
0x0262320229598e0a8ea64b0ed0c8a2467aac22d7d878ea078bf3718fbe5f80fa,0x9173d354582a803ce104ba181db38ef8baf5a73d,0.01242,2026-01-13 12:28:11.000000 UTC,14,19,0
0x3ab780deb182602b27de56120fef6c96da582d44762de8e2286229383631d7ff,0x8e5845128e29b90d92080ce61d4c52dc312c689f,0.045,2026-01-11 21:30:47.000000 UTC,200,112,1
0x04e58cc4fe20b006f5a94ea8f25cc126e84534e6d032fee7b91ea29c8dca3203,0x07b3fa83c50a56a8d396c547f952932d045a43c3,0.22088,2026-01-10 00:49:47.000000 UTC,200,119,1
0xb669a796904db37f57f62ad9640224dc6b88c1ee56132e1ee1101a847a104e53,0x7b759eff7976aa5757eea2b0e5eb94a19316b2a5,0.24002,2026-01-10 00:48:35.000000 UTC,200,186,1
0xd1395eeed7b2a4d2f889326507368468bfe1df794dfa9f01e0fd83ef878c371e,0xf394654700e1ffc93a8a09ce87d4b3a34b9cccc9,20.30005,2026-01-10 00:47:47.000000 UTC,3,5,0
0xfb4d4398b635d1a1b05f353977ecb17ee9c77e914e978f0464e5b987df0f1104,0x1441be80efa45553713cd363a700ff3da3cd37db,20.28982,2026-01-10 00:46:23.000000 UTC,0,0,0
0xed5ae0d866a788e79e5cc0171755ef6c5aabfe6d1e341a3177de5d6aad39fe05,0x07b3fa83c50a56a8d396c547f952932d045a43c3,20.08102,2026-01-10 00:44:35.000000 UTC,0,0,0
0x3d585aa866da4194a11461e018b9b07e204e87216eee07ea7e14b234770fd449,0x7b759eff7976aa5757eea2b0e5eb94a19316b2a5,21.82097,2026-01-10 00:42:23.000000 UTC,0,0,0
0xef586c07dfc6a3ef50c5379689f794a69e996c151fe5cb92f36f25faeccfe9d5,0xc81eac1de9491826dc112d32f826725111366bc8,0.03285,2026-01-08 14:59:47.000000 UTC,200,150,1
0x235b23dacba2e7c405698db9db066eef8baa56a13e93a163b2bd8c254b17b519,0x759e2aff11ddccf572992847ce41b852dbf209de,0.46423,2026-01-07 14:08:35.000000 UTC,200,220,1
0x2601a6e17d8c78795026987bf389e685b0b8984683733fbf63567020542bec4d,0xf6f9d089ca37f510fdd5ce57b3dcb9311b3c787f,0.41049,2026-01-07 13:22:11.000000 UTC,200,122,1
0x466f8e3f27915776502fc35817b7a7ce9ff44429175c1544835620538556d5e3,0xd71c4ae92a7ea2242beb69bf0a6f26a578fc09c3,0.0155,2026-01-07 08:32:11.000000 UTC,200,60,1
0x89a8209f727c2adde571408b9716386891617b63b16ea744d61c791ffb8649ea,0x809eb4328d9c36e8e6f14e80c716b9874e0b2017,1.265,2026-01-05 09:44:47.000000 UTC,200,66,1
0x7f368e326d5a3971d31249871c9901316f49c3ff3e912562ca9a4d6824b8af1a,0x34b8028d3917a74059b328f3e99662181a283084,0.258,2026-01-04 20:54:11.000000 UTC,200,122,1
0xf1d67e959175c2f0999822981da78ff90224d7b8caf8b1fdab209017dc26df61,0xeef1df20b597de3f9127664f4b24732248128413,2.83127,2026-01-04 08:50:11.000000 UTC,150,133,0
0x205cf3c45fdfb216b29ce60e66d5eecff588874992d34e86f05203bc0a207e24,0xc2d2cbcd2f0a04b89283cd4a40301ab55a2393ab,0.181,2026-01-03 17:20:59.000000 UTC,200,181,1
0x511a2d51ac26085a02bbcdf7e5db80ef482e9b0e03bb4f346d64d37b089e0df1,0x2ac9c973189f42a3f1bb854f031a7fca9d9cb69d,1.70067,2026-01-03 15:59:11.000000 UTC,50,51,0
0x4c51455a699b015fb421f75b7e2f2ea91527f84f9c30e2cf72f62b3cff4ecd36,0xd0f08d8dcb6432c563c653ee478267cb772c742f,2.5948,2026-01-03 12:03:59.000000 UTC,30,57,0
0x039102c1c27f28ca6a168f43551954e05ee31ac664ad2927270e97352fdb5fab,0x572952fb4de93caae266520136ca2549398ccf58,0.07339,2026-01-03 07:29:59.000000 UTC,200,127,1
0x123f241f32a82a3c83f28396a7774c56d44dda9c7a65541d503cd45ebc63852d,0xfeb5a1279abad1cbd4b9f4118b3ecfb9dda9c59e,0.012,2026-01-02 16:05:23.000000 UTC,200,23,1
0x927c2d95f62290e2e9c3085a2995d5ea6c750c42c319f2dcb01e8a4fc2f3f5f2,0x6152cf1b5f3e61b1aa956ff64efa1453b30b4c6b,0.19304,2026-01-01 16:36:47.000000 UTC,200,172,1
0x1f682bb45397fcfeb4468d1b26d42257b2db98cce2c372a5504dcef6ed901327,0xedb95c4cb1e51b8b75f5100ee37d729cfd3eff35,0.815,2026-01-01 12:04:47.000000 UTC,200,67,1
0x88d37383ed57d38fedd53f735ed336c96fd1babbc77b13d036bf2ca5934fe984,0xb700295c5221eff055ea2e254ab5a44005166fbb,0.04504,2025-12-31 20:43:35.000000 UTC,200,134,1
0x99a27bd500d5c9aa49820753b0222b1a1eb990964c727680a046f8032a5d31ae,0x3107c8c74077243bbc030326d0826b461a3c2a2a,0.627,2025-12-31 17:29:47.000000 UTC,200,192,1
0x04ce033062fe8d73ee67c2bd736c231aa5a79d2ed403f0e69d4ff37b0e67a133,0xee355e1ea27ff2ce850756e0fbcbb441bbfe229f,0.25,2025-12-31 17:10:23.000000 UTC,200,204,1
0xc4258b9ae3af2b29aba9e4cd686bf6a8e6f66ae5fff3c885f8405946643df6ff,0x1f22a0dfb910ea82afb860e14408e9837f364a68,0.35,2025-12-31 16:56:35.000000 UTC,200,113,1
0xd1c7c950082709e9d99ba5eaae77fdb3d51ae58d16d046816eabe910dcf5e77b,0x246b505f35eeadf3137bf99ba7936e7a386e2026,0.83005,2025-12-31 15:20:35.000000 UTC,200,93,1
0x3b3ba6443488a4c4070799aa0bdf147b5ff669d55d8dcfe5085a3371f3685c60,0x6b6e87c037aa8c3a50a5010d8704bc5ea5c3d3ad,0.115,2025-12-31 13:10:47.000000 UTC,200,206,1
0x848ce9689152debae6c57d988b9d16d00ea58c0a5b01e1260dd61538f05b45d1,0x73c9d6a8df43b49d2a4bd3cb941bf2ecffe54f77,0.12782,2025-12-30 13:03:47.000000 UTC,200,138,1
0xfae3215fb76211c11c798755e7ce8904f22bbc1a3c0a4da710515396a6d951ac,0x84c40718ec7afa0a4df9b3bfec25f5eb16512f19,2.024,2025-12-30 05:46:59.000000 UTC,200,89,1
0x99cadf58b64401f18de33ba907134bb25413dc97cd07708ab326e8d27d2d9716,0x04d56f98c953acbc5d3202642b3c9b9c64f0b225,0.011,2025-12-30 05:11:35.000000 UTC,200,71,1
0xdef9356a2ee6c4d4fd2fe6bb4fc6ba08bf71aa9b80e61c8f2b445908c148e7c6,0x93e1308337f667056029702334a73f1d1183a36d,0.74659,2025-12-27 15:07:47.000000 UTC,77,105,0
0x7938456c288203cc6b35f3316f521ff0eac5de31d72670a8a3f5b1b0d4df8e93,0x1d90899e3b283a51ed825dd388a6f825a89f70c3,0.35,2025-12-25 23:47:47.000000 UTC,200,113,1
0xe459ee2ced5b5189bc3c62d7b37f819f3cffab087de7aaf6960be52612b34511,0x8922e633a83c01d7df56c1863e1027db8c705755,0.3579,2025-12-24 15:15:23.000000 UTC,200,133,1
0x13e2288ca4f6f15a15857c3f50087b26c1cdb41436987a2d737791ab7dc1e317,0x51adf197a091afcd2af5e73a4828257988fbb65d,0.0199,2025-12-23 11:28:23.000000 UTC,200,132,1
0xd4ca39fdf724bfc98b9db7e8d8f40d702016c6cdbce60f540d9f6fe8edc288fc,0x500a3a68a1638833b6420de9ec4e6b9c945bb3a3,0.012,2025-12-21 13:37:47.000000 UTC,200,23,1
0xdc9c02aafa4edcd32f7f92a3bc5408f7022518e867c6b0bc8bc4bbd781e8ba3f,0x7799cddc48f14b0c884a99c9cf2d90af820cdad0,0.53296,2025-12-19 19:12:35.000000 UTC,200,199,1
0x5debceab270c44a57533c2008623473d1c9574eb421402fc095916e9690b48d6,0x69aa4b1c616c9f2a08d57bc8809a199d07c978c0,0.44,2025-12-19 01:39:11.000000 UTC,200,143,1
0x0430f1473beea42ecb882b0761628724611c72d266bd757b16ebc308aa804787,0xbcd00ac6954a9e5c2c2913de5f52139fa07020f6,0.25,2025-12-18 17:03:35.000000 UTC,200,203,1
0x69562e4e8dd4403fb4738782afd74b4783f274c67737eb8dd0a542b08aeb7438,0x14b9ebe357ccdce556d685a5a29a1c48b0ff1d2d,0.104,2025-12-18 11:12:11.000000 UTC,200,134,1
0x7016ff4e65e7fed354166bd245184d55baeb85e2c302ceaf3e388bab9521aadd,0x9bb9f31abe979bb541a1d15cf48e9082845ef25d,0.071,2025-12-17 17:51:23.000000 UTC,200,98,1
0xef3947c39b8799aecb82ae96a4ab8a6b1e74f9ec8c6e059d9031cc2478f7a54e,0x39ebf36997fdbc2a74c97f360dfa4f8a2eb423f0,0.745,2025-12-17 10:04:35.000000 UTC,200,114,1
0x1352e3d51ccc7a57ad2e77df3e19a8da8b6f5153603454b880815d3e05db6700,0xac0e9e5c1f28a6bbcb717fd38d3f3e078ece2697,0.015,2025-12-16 04:28:11.000000 UTC,200,72,1
0x569f20232693e7b178fbe53be1b8bbe6da3fd995b896cfddd83fda5631bb9902,0xb66084e030ed88281e7b52e2e9bdb7d6caee1e87,0.15,2025-12-15 15:09:59.000000 UTC,200,187,1
0x409d4aeffebd5650fe15d824068d31125a5106b93403de73fc3b6046e1ae419e,0x9bb9f31abe979bb541a1d15cf48e9082845ef25d,0.065,2025-12-15 13:43:59.000000 UTC,200,202,1
0x840c66025aae3902ab83ac7db125bcc607ccf185f1627a821b6c797dcc0bcdda,0xfc5c5ab8042e416869ea4d8b35a6182c9bf14f15,0.11,2025-12-14 15:56:35.000000 UTC,200,167,1
0x0e3b394e68170ea08fe325adc80d78c60ac3576412677c20d699b2e712cf1ef2,0xd10446883908f1f2f27f2f519672e27bff4c3380,0.85434,2025-12-13 14:06:11.000000 UTC,200,210,1
0x3c1c0050232cac29323b0cf483e30461c12168906b12491c1e1c4b344d9d901b,0x03f3c0affb4e135dfa3b61247cb6c7f7d7dd0888,11.11,2025-12-12 23:49:47.000000 UTC,200,199,1
0xda6cf4cf6b0aac223dc5b5b3d889c7581d255b4031d1bebe40bb625c94bd8290,0x617dc7a3a95a9d7ece0c99ca5f72d52b53309325,0.13,2025-12-12 10:58:35.000000 UTC,200,205,1
0xd03030b4ef954abd6ef15cd1ea52bbc2feb86da229ee3b034645dcaa03537fa6,0x8c0c9b3164aff16be9fa122f51dbfdb369400de3,0.775,2025-12-11 20:29:35.000000 UTC,200,149,1
0xa1c6104fca67d424ff5e421f035dcec54e589d424f8f64d701a0d5b91e195bfa,0xe18b3f9f635be661253c076aca15b517408c9b4c,0.025,2025-12-11 12:32:47.000000 UTC,200,162,1
0x3d561d11cec67e7d45dc2a0132e5b2509b1e2c55ebc2925c053825f09011803f,0xd10446883908f1f2f27f2f519672e27bff4c3380,0.35,2025-12-11 11:21:59.000000 UTC,200,115,1
0x2435cfdb63b270606c7b8a17586aa4fc4ef01e8e392a96da48b13788e983fae4,0x0f48669b1681d41357eac232f516b77d0c10f0f1,0.25,2025-12-11 10:29:11.000000 UTC,200,203,1
0x0016e0a5d38a31c8f1d2d0d727f548e8193d73f16ca1c69aec449b8648c32722,0x0f48669b1681d41357eac232f516b77d0c10f0f1,0.25,2025-12-11 07:35:11.000000 UTC,200,203,1
0x43fa0ff7aef042cad640c3fbeb3166aefee599be660b54a306f04d49e902e796,0x47fb2c0e737c28bcb7abec64956ef694e7328116,0.16633,2025-12-10 05:34:59.000000 UTC,200,249,1
0x3bd2270f3b46fb34ecfd4b215747b39994e85323142f726ccd48447b7e257ccd,0xae3137328911c50dc9baa9f329f1403a12c1e704,1.20774,2025-12-10 01:03:35.000000 UTC,200,203,1
0xb98d0ca569a2bc902d5b81dba43ecd6c1fda8458475d74ecf86faf3fc3b19115,0x2f7c3cd533652bd6a2dc7a3e4daa989e60295a40,0.011,2025-12-09 05:58:47.000000 UTC,200,76,1
0x6d37ce74a2779fe5460ea17e5ae0052dbd6bcb48c51ec42cb9770831c6422d8c,0xbe9ba50e097fb5a198369800b00e1f523ebaa069,0.03898,2025-12-06 19:59:59.000000 UTC,200,222,1
0x23d07d59f40805301198da44a394361ff54d5ec65877ed49ac767ad829285a1b,0x99ee664abbe926d7ef3ed66b490d296a30a706c2,0.02778,2025-12-06 19:34:35.000000 UTC,200,205,1
0x051f078e823dd32d0d778bc80aa1159fb6b33abe49a1a2dfe327bb29ed07b8de,0x57d35153f593b86dd9e35819350762d1a1b37a51,0.02852,2025-12-04 18:48:47.000000 UTC,200,214,1
0x933c7a7d4427d379811f18d110f4d9cfb0f10e3bdb7595acc6b7703cb51bc252,0x7421241114845637171654742547783342785642,0.15,2025-12-04 16:37:59.000000 UTC,200,180,1
0xf9afe96b27d54b45a9337774a90d8d2a9a80b7138b4a9feedfa30198626c34bd,0xe107cf800e4582eb239d7ffe6b476a202338b7e6,0.37087,2025-12-03 05:27:59.000000 UTC,200,146,1
0x68125946dddcba9b7c6ed142aead33482e2b3f9ffcbfeea4007aba962de9de4e,0x63520e14105bab5aa1b5f1c5d6d1f8330ef3f7ff,0.011,2025-12-03 01:44:11.000000 UTC,200,76,1
0xdc43d98eee1a3fe1d2e69b0d5418bf33b13c08303586f92817bfc3ef5feca41d,0x5794d7b187cf3333555a3f5c3e9edfe1059dbb9d,0.012,2025-12-03 01:30:23.000000 UTC,200,24,1
0xee3a48c3330030ed789f2d3897843e075fd3d59829d0e9fe15a27725de97a68c,0x72756f239d3fb5041ff9ce821edc530bb04ae42a,0.011,2025-12-02 16:16:11.000000 UTC,200,76,1
0xd572e525faf3b5934e283ae235175ea46057bc213a91966967fe0d665dd99849,0xfdd74a62b2d405f70246a4ca6bfb3488c8e9a00b,0.71,2025-12-01 21:57:47.000000 UTC,200,205,1
0xa98bf4280a5b054e5995f73ffcaab49a9d3d900ec07ba1bc99105e15dfc28de3,0xe0e9aaf27993f96735fc91a9d89c8207a4d2da6c,0.61,2025-12-01 21:28:47.000000 UTC,200,203,1
0x62628ace1ca1ad2d6b3bf3e798ac29352235d09a2c84c5aeeb2f044bcd350997,0x63fd43a809087567646c76995700043b46c19625,0.61,2025-12-01 21:17:23.000000 UTC,200,203,1
0xb50aefb275c7c6395b760dbcae33d96e2c595dc096dfbc140c0556c2f4271405,0x2c9715380fe5b6adaa26afc00681cd6ba3ec04c1,0.41,2025-12-01 21:10:35.000000 UTC,200,153,1
0x99fd16876eee19d4103df7a6860cafceb508735c825ffcabd26434a564a40516,0x63520e14105bab5aa1b5f1c5d6d1f8330ef3f7ff,0.011,2025-12-01 02:44:11.000000 UTC,200,76,1
0x71d02be99db0926427e4e253b81050f64259aef928390ceb31159b0f9a42f544,0xad8271d888d415aa01c02b49aab0d4d9c855de96,5.20168,2025-11-30 14:41:47.000000 UTC,7,17,0
0xa1595dc3f2e743560952ea3ea21c80b16f5905f9de330411126c20e9d6e94d80,0xb49c12373edf3ead7694b0a1e84c1628cb6fec50,0.21992,2025-11-29 21:13:23.000000 UTC,200,206,1
0x28b21504a4ecd4f76d5dc1c7aa18df765265a18c2d31bf7c36842e41560ad877,0xebdf3b5e96a092469d5424b091acdd14fd407781,0.012,2025-11-28 21:25:11.000000 UTC,200,24,1
0x6a470d8425f4f447919c5bcc943ea9f07933a71421abfa26b75b4e51f9a929ad,0x64999e50e728120a6bccea4db5b337c89e33bc2f,0.102,2025-11-28 12:26:11.000000 UTC,200,172,1
0xf23a9b17dc14b83810cae78b2a02832d0567a128025ed7ee20559b7583aca8df,0x3a1bb9a434d4ce28ba39f5946112369315d88db6,0.11,2025-11-28 05:43:59.000000 UTC,200,176,1
0x72fa77a7b22a136870b48d3d5a9fcb52bdc918ed8cbf1cc414742920dfdaf200,0xf68c0d71b1fb49734341153485e9765f3bbdffb9,0.011,2025-11-27 12:29:59.000000 UTC,200,77,1
0xedebf64ded9a15eee0ba37a7b3bdd93e263becc04ec212dadfaf6c2147a46d19,0xba8fc8ff6fc163419875fd832d583bc43dd9f347,0.012,2025-11-27 12:24:23.000000 UTC,200,24,1
0xe8166585b2ba83b641b435fae1fe24b805928f8de0bf3e4ca2c02bc2bdc54e8b,0x2c3f5f81ba2edc5ba7cacb45a825b991782a72fa,0.012,2025-11-27 12:16:23.000000 UTC,200,24,1
0x83741217cb53e70a0d2271f81d4320082f3bfb8a9cf7e44ddc9e383483f5106d,0x1e885a708e011f30406ebb6400d8dd3c51a80e32,0.011,2025-11-27 12:13:35.000000 UTC,200,77,1
0x8afe2d219f7c7dd34b6d53d57117be4909b114e27a0d507fc10e035c58346589,0x892e47c5b6edcf3af928915238ed041affc5a8c5,0.011,2025-11-27 11:52:35.000000 UTC,200,77,1
0xf96ca27695e5d7738ba6a30eef39ba7e8f1bd503603928f6e3718593e7d34fd1,0xfaf7a0e4eb5625e5743ebda3b462d40120a3e8b4,0.0095,2025-11-27 02:52:23.000000 UTC,200,71,1
0x507e0d660bc8922ebf674ad7f23798820c2ab8618d1c2868359cd0b537b84299,0x73cc3baf8956d2f3dc93af153362fa2fe4f6c4f4,0.15,2025-11-26 16:19:35.000000 UTC,200,180,1
0xa7cc80ba85a85a427bbd67a18f15fde151054a2a5eec36a1c52e0ddc89f7076f,0x4ac358f7903fce140e270a853ea2482585899b4f,0.011,2025-11-25 08:42:47.000000 UTC,200,77,1
0x21f9b9487ff6290ffda6c5abb1337511ae6dbd26377e2c9c73880d9ca81b0056,0x14252edecd2406a876948650518a6c2ee0c3fd7c,0.011,2025-11-25 08:39:23.000000 UTC,200,77,1
0xc9a9c6919abdc3f99bff4123f5df29e5085fb2f70becf6476d7401cf2fb1b79d,0x0c7ec9608bd72be08d208df68274c6c46e17890f,0.011,2025-11-25 08:35:35.000000 UTC,200,77,1
0x23e0961175cbd5c8f5f72f7b96219dcc8aa9a7a4e4310581e3a72a12544a373b,0xe51af89116374a07bee62bcce052c5e0029817ec,0.011,2025-11-25 08:32:35.000000 UTC,200,77,1
0xe9ccb1d8609f9d99a705191a37b80e200d4a89323f598d82a7b944f75461a47c,0x80b9921e66f8668a4918d867809da014cf77d302,0.011,2025-11-25 08:27:35.000000 UTC,200,77,1
0x8bef56789b3e4a90b000c9973c24465951749f1404081087b0abbce5c00830ea,0x45e7b19302726e8703071b233fad6659c8a04ba7,0.011,2025-11-25 08:16:11.000000 UTC,200,77,1
0xf0e39356f8dfbce748ed8e24bf1a6dab0649cf13670fb4e395b1943a2d2bda92,0x25f8c06549a77fcbd37b4ad6e2cd4fed54575779,0.011,2025-11-25 08:12:23.000000 UTC,200,77,1
0x5ab914b600d90ca250c80bbf497d2560624e8bdfa8f338264226ea55625c8451,0x3fa6dd1c0b90e03252a7be57720f05b9c3624dcb,0.011,2025-11-25 08:08:23.000000 UTC,200,77,1
0x2cbedaffe8c570c8536e99c756238764a6fbcdbc8f48302f42db8cca33388f8a,0xab25f10dce739223cad7f1d5eb1463c8b053c3ec,0.011,2025-11-25 08:03:59.000000 UTC,200,77,1
0x15d9fc75487fd9f77a209e42d11b333366251669b5cae38fb4df324973163afb,0x55a16a377f1ad57f641c92c5c3b6307a86fcb8bf,0.19715,2025-11-24 12:38:59.000000 UTC,200,168,1
0xb24c61e6cc659327f481634d2c0a291700eae4e543f405e50825d3973dfbe9b9,0x05cd4623c48553a3070061f557bc38a1d00f716c,0.011,2025-11-24 06:56:35.000000 UTC,200,77,1
0x77248466f083a82174d3a7a9e8381a5d329ac3141d1e2372f6397b13e398dc7b,0xd796a3f19b342e3f9f4acedb689c17015141b41f,0.01959,2025-11-23 23:57:35.000000 UTC,200,125,1
0x4ff1f609872d3f6c9fdbdb59fcc5ab02287e36d6b5d56f509149c887a6a7fb2e,0x8ae4c29c97a9dfba7a4440c6336a7d37eba0e12c,0.11,2025-11-20 08:47:47.000000 UTC,200,180,1
0x657f299e24493899733aa6bd4ad0dcfde82b0d8a54c142b4a41f6b99bde52a10,0xcadf66193bfa9892d90886f7ada6cc4a0af86c9e,0.19339,2025-11-20 03:25:47.000000 UTC,200,132,1
0x4e0018c9922b454c00d60cab3941a331e77f58dde9b2dbbfbdac836bfaa86eee,0x5d9c5c3192dbcc66c84908cb1677cee5ab2a1086,0.105,2025-11-19 01:51:59.000000 UTC,200,114,1
0x9a4e69ba48d1d4849ab3647526229e4c213a50b693be57a5a9cbc5f39f788a25,0xcb53a818042db647cb01672751b0e4efca29cf55,0.11,2025-11-19 01:19:23.000000 UTC,200,180,1
0x3917a3ad628907b4af84e7b63fcebcc5f6fe67339dceba72a56cad653d3ca566,0x69aa4b1c616c9f2a08d57bc8809a199d07c978c0,0.15,2025-11-18 23:42:47.000000 UTC,200,180,1
0x61037bc65bb05ae3fa99d7423816528f12ba203842e15ff0ec95a1cfa316a5ee,0x9c303de078c7252964059cb252d0dce2bdaa568f,0.11,2025-11-18 20:41:23.000000 UTC,200,180,1
0x71729576638166608a34398f3e068c5ad0d74a04dbe6d4f00f69c9e4012de40f,0x23776e53ac37883f4128ab0a0dd075427d1b097a,0.101,2025-11-18 12:49:11.000000 UTC,200,127,1
0xda0dc1a6c356646456fc5e5f568db2660c355d9757b9cd4c0697a5e6d003261f,0xfaf7a0e4eb5625e5743ebda3b462d40120a3e8b4,0.0995,2025-11-18 10:39:23.000000 UTC,200,156,1
0x28385dadc56a5ac92a8030464620523f5359db5aa00e86cc7dc67e694049b6cf,0x17fdb0a2bd4d2dc452a99ce6188d5767835b2a5b,0.1518,2025-11-17 21:01:35.000000 UTC,200,208,1
0x39d6b1cc035764abf3c9b477932c4ab564209ea894dea84c3ecbc38eac75601e,0x7d10cd28fd13e537f97a40a4f778e0d578df11ba,0.19581,2025-11-15 12:36:47.000000 UTC,200,204,1
0x0fdee4e22e0e4f39abc049c7f51df3b19a905a1aedca062af0c09e1e3eeae3fd,0x0fb21490a878aa2af08117c96f897095797bd91c,2.97,2025-11-14 04:04:59.000000 UTC,200,119,1
0xeeeda239c73aafb347439fbd0a036915f1d71f5c7ab3a630ffd8fedd65362b09,0xef800f215584e7ef018afa1c88ecf51c0a699674,0.10945,2025-11-12 03:55:47.000000 UTC,200,201,1
0xb48df675907e4dd1279e749b018f722c81c9b9aa44aeedc404c25dd689c71af9,0xcdae65ab5a5a50ddcecb42722d87a99c1d9d9889,11.78269,2025-11-11 11:09:35.000000 UTC,33,15,0
0x3e00f76abd1f013a9c9760f0c4c2e76d417b0f08e4f95db7bf2dfce8e03e122e,0xfd32efe40fbdadf2c16392a3bd9ff498137167c1,1.28,2025-11-11 09:24:47.000000 UTC,200,97,1
0x5f24809534be8ce8538ada3ac29c7109fa21d0983dadc7f9ab7e3e4273999508,0x0a0d752f90b7bf700e29379c7f512c87561e959a,0.23087,2025-11-11 03:33:47.000000 UTC,200,112,1
0x6d1f0399f5aa65374f29c8d1ec0e2674beab018cfc65cc18d8ece66396a61389,0xc790283f45499b5bd7da6bab42080ce88bb0f150,0.10759,2025-11-10 01:46:23.000000 UTC,200,213,1
0x9b4cf1cf1b3e1dadc7b0b747994a191cb8836ab070c405631f3bebf50d8c8435,0x5fd6036d56baed4f37df99f93985764ff68d3e44,0.13574,2025-11-09 11:22:11.000000 UTC,200,124,1
