dep_hash,dep_address,dep_amount,w1_hash,w1_address,w1_amount,difference
0xf7b747d52d69917c14977a3c800aae6fb5355f31ea35bfac9270614353ef87bf,0xcfed7d17202d89e9784bd57187150927fe46ed45,0.0991226465686118,0x290f3178644df85d791ecbe7a4065a3ba9560f976a25684fbc8ff8bf54047bad,0xbf67879466a4b52de7fe4442f4498ff3407c6855,0.0991226465686118,0.0
0x9c701ae79290d0a1f3b10517a53c03a305f9bcfdbb444460139088f86e1d1125,0xcb1ac8ca1510a03a49c6a0cd8aa354f41dc6b43a,0.0999586791357505,0x665756cb02cdceff5fb56a4b65b36a83148017d23404d96ad7e3f7f842ed6ef8,0xcfed7d17202d89e9784bd57187150927fe46ed45,0.0999586791357505,0.0
0xf4df9cacb212d3b7ea10e870875e2a7d619ee8d5accfee3c39edc78f17db1540,0x1c615dfd2ded9446fc03009a691e81d874adf9eb,0.1008355959975591,0xfc82bb8e3b9fe251a890ba99ff18518f0c405a1889e1a587b6d84b2bfc0e1590,0xcb1ac8ca1510a03a49c6a0cd8aa354f41dc6b43a,0.100835595997559,1e-16
0x1c4d9acd34b3578b31347122ff80485b0fd4e00ffc4eeba6d26b0da37f1080a0,0x299c9279cffd3eda3fc0c127ed959a39b4ef492b,0.1017263110124279,0xf8ea13cea78e7e41275e5218f36f2f9adb5f756e966c61994d4ccab74504672c,0x1c615dfd2ded9446fc03009a691e81d874adf9eb,0.101726311012428,1e-16
0xd5b53feeeae5f5c98091d05e950371c8f4e2f421e8d18734e6cb0d3eb220c479,0xb77c9e9c1214d38f7fa4f136fca289c449da4fb6,0.1026156027839347,0x9f2f9f43f191a9c157c154459f4c3fc7670977cf09d19f434b7227bf112a9f72,0x299c9279cffd3eda3fc0c127ed959a39b4ef492b,0.102615602783935,3e-16
0xaed5a5009531f9ec8dbdfbf08741c812a7ac55068a9df98cb459cef71d2deb87,0x61e37c8756f4eb665971b49d6473d5b616c04664,0.1034869448449203,0xaadd2e1a0f56fc18cb70966293b011f243617c6606bfe4acea4a7d71d90462f5,0xb77c9e9c1214d38f7fa4f136fca289c449da4fb6,0.10348694484492,3e-16
0x9eb270b360c8b6b1c3e1b1a19472a3edbb427b7ce0f8e57129019eb58e1ad19c,0xb97b8050c2e87959790eaf89b372cee12d5844b5,0.1043901266417244,0xfe00913a28e6a30a655333fa5c027c6a3d8e509008ba16a7cb203447358267c4,0x61e37c8756f4eb665971b49d6473d5b616c04664,0.104390126641724,4e-16
0xb0d78f3cb9d9aa7fba05264defc69c69e3c2bd9cf60ae6171a97d6ee8f8c5d5e,0x3faa17cf79717adb6f85a57a726c40853aea4b0e,0.105236218853749,0x2cb0774ef55305c977b9d07a689fabaf22520e3851d5a6ccbabce703cf950534,0xb97b8050c2e87959790eaf89b372cee12d5844b5,0.105236218853749,0.0
0x5e9ffc7a6ec6a2953aab3df3551854b047057c2c1d4a3ccb9788ac7c83d7ecfc,0x81b583e9f34501b62454520541c88d4c640d8909,0.1061113314327395,0x59efa6a88e3cd58df4bb1e7488b604d58bd5f38cca86cb39e12abde982414ae9,0x3faa17cf79717adb6f85a57a726c40853aea4b0e,0.10611133143274,5e-16
0x2c1deb8c103787cda21e30bd0454a9b80e25384c2334556f429eea1fdf8a03fa,0x449dc257ecb6929b4b3a02e0f2e8bc9f64b236a4,0.1070584833332818,0x7e30ba121913d18b5133a744e32ea38bcc74c3a1816d71f685a1e06a7328af53,0x81b583e9f34501b62454520541c88d4c640d8909,0.107058483333282,2e-16
